time,pna,ea,wa,wp,eu,soi,esoi,nino12,nino34,nino4
133786.5,-29.762817,-99.09766,-171.69604,-144.1897,-47.75122,366.02344,313.2578,21.511816,25.406012,26.308708
133817.5,-25.30603,-104.06897,-193.11133,-110.531494,1.7290039,357.92188,421.33594,20.33682,24.734444,25.94134
133848.0,-26.294434,-86.14392,-156.94336,-245.40112,-64.1438,445.26562,376.6953,20.788212,24.31656,25.139946
133878.5,1.4088135,-193.81763,-254.59253,-232.89111,-67.34375,443.4375,131.86719,21.71254,24.007614,25.162256
133909.0,-2.3145752,-173.98035,-298.1609,-313.2766,-133.87292,218.75781,314.7578,23.134188,24.504356,25.667898
133939.5,-42.075073,-3.482544,-289.1985,-296.97485,26.468262,154.44531,177.53906,23.447826,24.808207,25.577753
133970.5,15.535156,-177.00916,-218.26392,-180.38013,-17.648438,91.03125,205.55469,24.436693,25.025707,25.3683
134000.0,56.332886,-114.4137,-332.38794,-208.13892,45.274292,27.890625,173.73438,26.017101,25.351833,25.462925
134029.5,-45.85144,-98.90015,-280.2749,-202.57642,11.208984,-92.078125,175.85938,26.817945,25.983978,26.289835
134060.0,21.275513,-140.63757,-196.25122,-250.70337,-1.5977783,185.86719,157.32031,26.324518,26.931166,27.152622
134090.5,6.9610596,-41.176636,-181.90674,-253.97998,-16.10913,223.46094,297.52344,24.028177,27.094902,27.428862
134121.0,6.498169,-136.55176,-151.24121,-177.45386,-47.54663,362.77344,332.96094,22.5985,26.654852,27.146963
134151.5,-28.293701,-131.44666,-134.08984,-180.97534,-25.949097,378.67188,359.9922,21.403316,25.718592,26.723785
134182.5,-44.82361,-119.86243,-138.0188,-162.4585,-81.57373,549.53906,372.28125,20.880903,25.01622,26.103453
134213.0,-37.130615,-96.3136,-159.34595,-209.54346,-91.428345,381.78906,240.75781,20.824108,24.311241,25.018064
134243.5,20.4198,-53.571045,-255.71655,-305.61328,-70.33899,457.77344,235.02344,21.459179,24.301804,25.32609
134274.0,3.0042725,-90.60156,-200.34033,-334.61304,14.370361,344.54688,327.4375,21.455935,24.37717,25.110937
134304.5,-12.558594,-26.406738,-348.67432,-290.81055,-47.51367,197.53906,307.22656,22.640192,24.559307,25.02721
134335.5,-45.37317,-179.44055,-356.8755,-154.92822,-53.58838,73.30469,286.73438,25.527042,24.76266,24.827225
134365.0,52.582886,-159.50232,-325.9912,-243.29053,-24.722778,165.08594,314.71875,26.352081,25.211187,25.411886
134394.5,-20.744507,-121.646484,-222.40576,-235.58838,44.324707,44.414062,217.15625,26.957531,25.21794,25.882822
134425.0,3.5031738,-154.30371,-221.33667,-273.906,-39.863037,338.3203,179.94531,27.260233,26.338211,26.530914
134455.5,29.686035,-82.168335,-262.28906,-202.271,-1.7640381,352.84375,299.14062,23.789656,26.858658,27.239532
134486.0,10.159302,-30.873901,-220.28589,-186.15381,-1.8880615,305.5703,418.09375,21.446783,26.303888,26.877495
134516.5,-22.947388,-86.52185,-204.94238,-166.57837,-43.18164,371.2578,518.7344,20.991217,25.120966,26.135675
134547.5,-44.418823,-100.346436,-156.8833,-177.61572,-67.60474,400.03906,486.21875,20.596804,23.700354,24.982244
134578.0,29.672852,-101.97534,-191.76025,-232.31738,-0.9074707,413.14844,420.8203,20.159811,22.995638,24.075718
134608.5,0.5321045,-134.39954,-209.62744,-302.74072,-29.257446,401.6875,349.3125,21.427923,22.958517,23.602573
134639.0,-9.693237,-112.48181,-242.21948,-260.8125,-85.609985,403.26562,358.82812,22.06556,23.125715,23.65987
134669.5,-32.840454,-105.758545,-280.48682,-213.8147,-74.768555,219.90625,461.64062,23.558538,23.58951,24.09043
134700.5,-22.506714,-127.76904,-278.386,-126.53027,-22.050415,218.07812,382.79688,25.283846,23.691341,23.82668
134730.0,-7.598755,-121.93738,-138.65771,-162.9607,19.01355,122.71094,126.52344,26.216381,25.07213,24.803535
134759.5,-6.5649414,-74.09924,-233.28198,-184.46753,80.676025,239.85938,221.25781,26.587687,25.52053,25.554174
134790.0,-24.273438,-138.32898,-189.89185,-250.854,13.914917,272.85938,146.15625,26.36647,26.124197,26.13945
134820.5,2.8012695,-179.69678,-213.30469,-188.71729,-29.310059,253.85156,242.0625,25.153906,26.55668,26.83908
134851.0,-17.758545,-50.22058,-178.41064,-130.8982,-41.891968,334.8125,397.76562,23.475262,26.208935,26.577112
134881.5,-24.15503,-95.41284,-157.12085,-165.53638,-74.01221,355.01562,333.35156,22.54443,25.420538,25.887526
134912.5,-23.05188,-31.537354,-156.57129,-177.4978,-48.26526,420.64062,334.64062,22.635317,24.872337,25.455326
134943.0,2.5218506,-128.82019,-180.67065,-233.25488,-67.08313,474.07812,296.3828,22.379194,24.91002,25.667295
134973.5,29.02417,-117.36987,-239.70483,-311.6001,-62.329346,335.96094,220.41406,22.12902,24.51416,25.411612
135004.0,-48.689087,-161.88574,-107.95776,-306.22437,-4.1970215,342.91406,347.04688,22.49996,24.524729,25.283943
135034.5,9.846802,-130.11792,-184.31274,-254.83203,36.859375,157.32812,235.41406,22.104437,24.903315,25.267103
135065.5,-3.1187744,-145.91443,-247.74194,-228.5,-32.338745,6.3671875,111.828125,24.177656,25.058931,25.29375
135095.0,49.618774,-68.0332,-253.59082,-228.71387,107.37244,251.78125,250.91406,25.890621,25.672766,25.81728
135124.5,7.61145,-137.7201,-237.75049,-137.98706,20.809326,126.80469,138.0,27.460543,26.282812,26.534405
135155.0,21.268677,-96.51526,-221.3523,-241.81006,72.32947,148.35938,-16.0625,26.696087,27.230976,27.273703
135185.5,17.315918,-77.065674,-158.3501,-174.16748,24.769653,180.70312,136.375,24.396204,27.498674,27.764597
135216.0,2.1900635,-75.82422,-203.78613,-192.81885,-67.624146,237.09375,243.42188,22.855467,26.902811,27.592981
135246.5,-36.390015,-128.38123,-208.55078,-147.36206,-31.37085,358.84375,334.28125,21.55446,26.20925,26.991175
135277.5,-21.050537,-129.67688,-164.3811,-150.34253,-25.4375,463.6797,404.3047,21.005308,25.055689,25.974169
135308.0,-10.030518,-86.783936,-165.29883,-233.26074,-93.775024,378.0703,344.76562,20.861973,24.308453,25.268858
135338.5,-10.81665,-164.2378,-238.54443,-234.12646,-49.816895,383.70312,370.47656,21.768171,23.72774,24.596088
135369.0,28.41919,-176.95203,-242.65771,-306.6975,-54.161377,285.95312,235.60938,22.786064,23.55011,24.238514
135399.5,-74.78516,-89.68298,-318.72607,-259.53882,-46.038208,432.0625,419.39062,23.84639,23.758993,24.364801
135430.5,38.764893,-66.89819,-278.06934,-237.00781,51.588623,82.71094,325.21875,25.409082,24.308569,24.355103
135460.0,-79.52966,-127.70056,-307.88354,-246.88501,-28.122314,215.22656,309.7422,26.17863,24.868164,25.02029
135489.5,21.882935,-84.87012,-175.41284,-227.55835,5.0979004,64.52344,169.75781,26.279476,25.309689,25.519217
135520.0,14.865967,-100.88452,-125.397705,-238.21777,-16.577393,275.98438,245.16406,26.452309,26.416485,26.425556
135550.5,43.432617,-105.22717,-185.11865,-208.86353,2.234253,319.2578,322.14062,24.828922,26.411312,26.671211
135581.0,-3.3631592,-84.14453,-190.22388,-227.67749,17.599854,278.39844,347.57812,22.681204,26.209885,26.797525
135611.5,-42.03174,-110.46057,-161.29297,-108.013916,-85.01672,444.2578,376.5,22.323484,25.486624,26.231544
135642.5,-52.553223,-120.63794,-156.66406,-200.7102,-57.24707,399.46875,383.64844,21.588242,24.754578,25.500898
135673.0,-27.998535,-109.647705,-167.4873,-241.30835,-54.039917,477.5703,250.50781,21.82878,24.286297,25.160324
135703.5,-19.110352,-154.30933,-204.51123,-294.84204,-97.74573,337.66406,316.52344,22.047121,24.31551,25.395603
135734.0,-56.951416,-125.18616,-251.80615,-271.9148,-37.34436,242.89062,287.3672,22.180218,24.442486,25.396145
135764.5,-14.234741,-57.47705,-249.95215,-264.9519,-20.922485,270.78125,305.35156,22.444405,24.618868,25.313154
135795.5,60.246094,-54.035767,-267.56567,-189.47095,35.662598,142.625,339.89062,24.515802,24.89942,25.03041
135825.0,27.078491,-106.05652,-312.406,-222.3208,72.65979,219.3125,233.80469,26.35852,25.632269,25.62409
135854.5,-38.265137,-61.43518,-191.5476,-167.79517,4.4630127,230.75781,91.40625,26.996248,26.585968,26.700275
135885.0,-10.508667,-131.59033,-153.91211,-138.83472,50.276367,229.74219,92.82031,25.491543,27.23998,27.513031
135915.5,2.9060059,-143.55774,-157.18774,-242.60547,-75.16162,230.92969,188.8125,22.932873,27.103691,27.445871
135946.0,5.856079,-142.29431,-217.68823,-163.55347,-60.7063,268.875,372.27344,22.163755,26.714148,27.199804
135976.5,-32.507812,-38.857544,-169.55249,-139.4353,-40.761597,445.71875,303.1172,22.48615,25.756454,26.528423
136007.5,-18.816284,-127.795166,-160.88818,-150.97925,-30.322876,375.46875,346.0703,22.20461,24.987434,25.716969
136038.0,-11.0896,-63.159058,-192.75562,-249.08911,-60.211792,461.5703,229.60938,22.67234,24.696383,25.683256
136068.5,13.769165,-141.14502,-197.0044,-301.00684,-4.4328613,448.09375,245.28125,22.312553,24.675447,25.654099
136099.0,-15.969971,-157.22668,-162.80737,-224.2185,36.413574,333.04688,276.77344,22.88635,24.879927,25.57139
136129.5,30.308472,-157.1549,-305.03784,-182.15894,-15.904907,281.375,386.0547,24.472197,25.202919,25.922874
136160.5,58.655396,-2.0804443,-281.30493,-273.792,17.11914,317.20312,201.25,26.119469,26.025099,26.211912
136190.0,66.45984,-177.06897,-340.1267,-228.69263,39.230957,67.82031,147.85938,26.477707,25.97546,26.114805
136219.5,0.25463867,-122.94946,-241.53394,-218.0315,-37.65674,112.421875,159.95312,26.747381,25.500814,26.223919
136250.0,26.818115,-73.74634,-193.61108,-236.448,18.35913,237.53906,47.96875,26.253372,26.898949,27.443659
136280.5,28.782837,-115.33093,-154.15088,-175.88965,1.5269775,215.33594,220.88281,23.36311,27.276896,27.795616
136311.0,8.795776,-90.77002,-147.8877,-179.50122,-60.078735,251.78906,263.875,22.756289,26.94928,27.52797
136341.5,-15.114014,-89.6637,-156.82373,-119.90015,-30.51233,347.42188,257.4297,21.058926,26.235344,27.00043
136372.5,-36.02722,-45.769775,-163.03394,-144.90845,-68.4823,377.10156,289.41406,21.297134,25.369328,26.311993
136403.0,-1.9163818,-134.19055,-171.80127,-253.06299,-83.67432,457.42188,232.49219,22.114487,24.770422,25.72273
136433.5,-4.6192627,-86.3501,-198.82227,-288.46118,-42.202026,484.70312,264.46094,21.04951,24.883863,25.923712
136464.0,17.486938,-45.355347,-188.60571,-242.46558,71.989624,329.21875,215.61719,21.880854,24.766336,25.544218
136494.5,8.501343,-118.47363,-295.40625,-225.7041,19.334473,222.0,298.97656,22.260843,24.799181,25.27834
136525.5,52.336792,-103.29761,-306.44385,-195.78125,-24.450562,9.5703125,201.85938,24.592619,24.884287,25.272346
136555.0,-52.677856,-120.913086,-244.25537,-201.83472,6.3721924,62.40625,222.46875,26.027308,25.015127,25.361368
136584.5,17.889404,-27.246948,-271.6631,-232.52637,0.076538086,212.88281,168.78906,27.122206,25.523691,25.866474
136615.0,14.787109,-91.279175,-202.73462,-258.5542,26.348999,229.1875,142.39062,26.902948,26.438751,26.626982
136645.5,36.79309,-133.52136,-172.38159,-167.26758,-89.28845,307.98438,194.28125,22.829636,26.452898,27.060682
136676.0,-12.932373,-80.41528,-178.62451,-141.03174,-56.815308,165.63281,321.42188,21.375011,26.499815,27.05157
136706.5,-35.359253,-102.56848,-162.08276,-128.80835,-67.94519,335.6328,356.9922,21.84254,26.16107,26.843527
136737.5,-34.109253,-99.15173,-177.6145,-136.05737,-13.145142,371.07812,284.1953,22.741209,25.241785,26.063383
136768.0,-27.453003,-80.21399,-179.68994,-172.9729,-66.41797,448.1172,200.57812,20.787651,24.815218,25.85468
136798.5,5.9053955,-113.87952,-169.3601,-285.05176,-60.130493,503.85938,267.35938,20.820465,24.658632,25.763134
136829.0,26.431152,-18.401733,-284.17163,-286.97363,4.0429688,423.7578,289.32812,22.606892,24.77702,25.629202
136859.5,-20.57129,-108.78906,-357.26147,-234.61206,-8.949951,224.40625,294.21094,23.057524,25.066109,25.798992
136890.5,54.2843,-16.13684,-220.5586,-185.05249,56.08911,14.8828125,181.14844,24.16597,25.125673,25.754015
136920.0,-15.062988,-85.14807,-201.26074,-228.50806,78.506714,31.5,76.42969,26.578087,25.50642,25.982616
136949.5,9.593506,-122.263916,-259.6704,-156.18457,7.922119,194.5625,60.054688,26.559326,26.291609,26.59973
136980.0,10.712524,-142.1914,-182.50244,-264.25928,8.247192,387.1172,135.79688,26.358606,26.948313,27.208908
137010.5,39.2666,-101.78027,-153.55615,-198.31274,-28.709839,319.53906,301.7422,22.802309,27.152115,27.487164
137041.0,-6.4541016,-131.09863,-156.92163,-181.8872,43.659058,326.41406,314.21094,22.184366,26.76888,27.277344
137071.5,-32.619995,-117.88428,-173.43555,-140.38647,-36.105347,315.67188,194.28125,22.172195,25.718754,26.547064
137102.5,-20.874268,-159.63257,-196.7041,-155.26099,-40.48523,422.3125,288.3672,21.540113,25.292082,26.188082
137133.0,-45.60791,-105.21484,-163.24854,-223.80933,-58.88977,445.9297,139.03906,22.18281,25.150192,25.845358
137163.5,18.908081,-184.1427,-275.3164,-293.4375,-88.88745,450.98438,168.82031,23.08747,25.09971,25.856209
137194.0,26.134277,-88.60828,-262.79956,-333.77832,-59.400146,357.77344,242.32031,23.637955,25.361698,25.936676
137224.5,6.515869,-180.25586,-330.89404,-219.24683,-35.00476,305.23438,246.84375,23.695017,25.652744,26.0468
137255.5,-1.0375977,-60.086548,-205.42773,-224.35938,43.09668,206.80469,205.14062,25.61409,25.72768,26.037186
137285.0,30.829712,-63.256714,-250.69604,-249.40869,101.84717,201.07031,134.70312,26.394728,25.934408,26.206463
137314.5,-125.46326,-154.19165,-290.61133,-249.4248,-25.47754,225.64062,115.10156,26.774382,26.047628,26.66604
137345.0,-20.165771,-125.66284,-166.52246,-299.44702,-19.202393,190.79688,77.03906,26.629282,26.882284,27.393618
137375.5,20.511108,-132.94568,-201.82349,-219.69629,-52.25122,390.0625,232.88281,22.396877,27.36547,27.896124
